didok85;Name;URL;geopos;lod;Linie;Linienname;Betriebspunkt
8506131.0;Kreuzlingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.6411934953, 9.17396510841;http://lod.opentransportdata.swiss/didok/8506131;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;KR
8506143.0;Münsterlingen Spital;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.6268327234, 9.23681841416;http://lod.opentransportdata.swiss/didok/8506143;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;MSPI
8506308.0;Arbon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G771.pdf;47.5166976892, 9.42040782685;http://lod.opentransportdata.swiss/didok/8506308;771.0;Schaffhausen - Kreuzlingen - Romanshorn - Rorschach;ARB
8518729.0;Konstanz Grenze (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G772.pdf;47.6411934953, 9.17396510841;http://lod.opentransportdata.swiss/didok/8518729;772.0;Konstanz - Romanshorn - Rorschach - St. Margrethen;KOGA
8506121.0;Romanshorn;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G772.pdf;47.5649951233, 9.3581419527;http://lod.opentransportdata.swiss/didok/8506121;772.0;Konstanz - Romanshorn - Rorschach - St. Margrethen;RH
8506308.0;Arbon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G772.pdf;47.5166976892, 9.42040782685;http://lod.opentransportdata.swiss/didok/8506308;772.0;Konstanz - Romanshorn - Rorschach - St. Margrethen;ARB
8506311.0;Rorschach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G772.pdf;47.4769943127, 9.49622954985;http://lod.opentransportdata.swiss/didok/8506311;772.0;Konstanz - Romanshorn - Rorschach - St. Margrethen;RS
8506312.0;Staad;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G772.pdf;47.4798872142, 9.55810969446;http://lod.opentransportdata.swiss/didok/8506312;772.0;Konstanz - Romanshorn - Rorschach - St. Margrethen;STA
8503110.0;Rapperswil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G781.pdf;47.2300252153, 8.85584994139;http://lod.opentransportdata.swiss/didok/8503110;781.0;Rapperswil - Pfäffikon SZ - Biberbrugg - Arth-Goldau;RW
8503209.0;Pfäffikon SZ;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G781.pdf;47.2025642434, 8.77428123325;http://lod.opentransportdata.swiss/didok/8503209;781.0;Rapperswil - Pfäffikon SZ - Biberbrugg - Arth-Goldau;PF
8503399.0;Kaltenboden (Agl);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G781.pdf;47.1760699311, 8.73259227765;http://lod.opentransportdata.swiss/didok/8503399;781.0;Rapperswil - Pfäffikon SZ - Biberbrugg - Arth-Goldau;KABO
8503292.0;Altmatt;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G781.pdf;47.0999342747, 8.68392461677;http://lod.opentransportdata.swiss/didok/8503292;781.0;Rapperswil - Pfäffikon SZ - Biberbrugg - Arth-Goldau;AT
8503280.0;Steinerberg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G781.pdf;47.0687343697, 8.58226107672;http://lod.opentransportdata.swiss/didok/8503280;781.0;Rapperswil - Pfäffikon SZ - Biberbrugg - Arth-Goldau;STBG
8503116.0;Uznach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G791.pdf;47.2278428841, 8.98256115238;http://lod.opentransportdata.swiss/didok/8503116;791.0;Rapperswil - Wattwil - St.Gallen - Romanshorn;UZ
8506200.0;Wattwil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G791.pdf;47.2957263525, 9.08301773122;http://lod.opentransportdata.swiss/didok/8506200;791.0;Rapperswil - Wattwil - St.Gallen - Romanshorn;WA
8519121.0;Wattwil Nord;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G791.pdf;47.2957263525, 9.08301773122;http://lod.opentransportdata.swiss/didok/8519121;791.0;Rapperswil - Wattwil - St.Gallen - Romanshorn;WAND
8506201.0;Lichtensteig;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G791.pdf;47.2957263525, 9.08301773122;http://lod.opentransportdata.swiss/didok/8506201;791.0;Rapperswil - Wattwil - St.Gallen - Romanshorn;LSG
8506293.0;Mogelsberg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G791.pdf;47.3474842363, 9.16524961907;http://lod.opentransportdata.swiss/didok/8506293;791.0;Rapperswil - Wattwil - St.Gallen - Romanshorn;MOG
8518894.0;Schachen West;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G791.pdf;47.3842337575, 9.27534962723;http://lod.opentransportdata.swiss/didok/8518894;791.0;Rapperswil - Wattwil - St.Gallen - Romanshorn;SCW
8506392.0;St. Gallen Haggen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G791.pdf;47.4234963687, 9.37681682238;http://lod.opentransportdata.swiss/didok/8506392;791.0;Rapperswil - Wattwil - St.Gallen - Romanshorn;SGHA
8506302.0;St. Gallen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G791.pdf;47.4234963687, 9.37681682238;http://lod.opentransportdata.swiss/didok/8506302;791.0;Rapperswil - Wattwil - St.Gallen - Romanshorn;SG
8518120.0;Bruggwaldtunnel (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G791.pdf;47.4234963687, 9.37681682238;http://lod.opentransportdata.swiss/didok/8518120;791.0;Rapperswil - Wattwil - St.Gallen - Romanshorn;BRWA
8506397.0;Steinebrunn;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G791.pdf;47.5302990362, 9.36655115139;http://lod.opentransportdata.swiss/didok/8506397;791.0;Rapperswil - Wattwil - St.Gallen - Romanshorn;STB
8501000.0;Zimeysa;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G101.pdf;46.2153104823, 6.03752746924;http://lod.opentransportdata.swiss/didok/8501000;101.0;La Plaine - Genève - Coppet;ZIM
8501006.0;Meyrin;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G101.pdf;46.2119780617, 6.09537645209;http://lod.opentransportdata.swiss/didok/8501006;101.0;La Plaine - Genève - Coppet;VM
8501021.0;Genthod-Bellevue;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G101.pdf;46.255912079, 6.14603212348;http://lod.opentransportdata.swiss/didok/8501021;101.0;La Plaine - Genève - Coppet;GDBE
8501016.0;Founex;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G101.pdf;46.3376888011, 6.18581659476;http://lod.opentransportdata.swiss/didok/8501016;101.0;La Plaine - Genève - Coppet;FOU
8501007.0;Vernier;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G102.pdf;46.2119780617, 6.09537645209;http://lod.opentransportdata.swiss/didok/8501007;102.0;La Plaine - Genève La Praille;COI
8501026.0;Genève-Aéroport;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G111.pdf;46.2370147819, 6.11993449984;http://lod.opentransportdata.swiss/didok/8501026;111.0;Genève-Aéroport - Genève - Nyon;GEAP
8501008.0;Genève;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G111.pdf;46.2083180994, 6.14449245312;http://lod.opentransportdata.swiss/didok/8501008;111.0;Genève-Aéroport - Genève - Nyon;GE
8501023.0;Coppet;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G111.pdf;46.3225904898, 6.18981504312;http://lod.opentransportdata.swiss/didok/8501023;111.0;Genève-Aéroport - Genève - Nyon;COP
8501008.0;Genève;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G112.pdf;46.2083180994, 6.14449245312;http://lod.opentransportdata.swiss/didok/8501008;112.0;Genève La Praille - Genève - Nyon;GE
8501018.0;Vengeron (diag);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G112.pdf;46.2387089332, 6.15157918495;http://lod.opentransportdata.swiss/didok/8501018;112.0;Genève La Praille - Genève - Nyon;VEN
8501013.0;Pont-Céard;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G112.pdf;46.2891576759, 6.15715347601;http://lod.opentransportdata.swiss/didok/8501013;112.0;Genève La Praille - Genève - Nyon;PTC
8501015.0;Tannay;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G112.pdf;46.3124129321, 6.16712785112;http://lod.opentransportdata.swiss/didok/8501015;112.0;Genève La Praille - Genève - Nyon;TAN
8504441.0;Studen BE;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G322.pdf;47.1139227716, 7.30372732297;http://lod.opentransportdata.swiss/didok/8504441;322.0;Biel/Bienne RB - Löchligut - Gümligen;STU
8504410.0;Zollikofen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G322.pdf;;http://lod.opentransportdata.swiss/didok/8504410;322.0;Biel/Bienne RB - Löchligut - Gümligen;ZOL
8518661.0;Zollikofen West (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G322.pdf;46.995554229, 7.45338159519;http://lod.opentransportdata.swiss/didok/8518661;322.0;Biel/Bienne RB - Löchligut - Gümligen;ZOLW
8507003.0;Gümligen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G322.pdf;46.9336969993, 7.50101333722;http://lod.opentransportdata.swiss/didok/8507003;322.0;Biel/Bienne RB - Löchligut - Gümligen;GUE
8504449.0;Löchligut (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G324.pdf;46.9819409169, 7.47546754826;http://lod.opentransportdata.swiss/didok/8504449;324.0;Löchligut - Gümligen - Thun - Thun Schadau;LGUT
8504448.0;Löchligut Süd (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G324.pdf;46.9489028306, 7.40730463004;http://lod.opentransportdata.swiss/didok/8504448;324.0;Löchligut - Gümligen - Thun - Thun Schadau;LGUS
8507005.0;Rubigen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G324.pdf;46.9010192487, 7.54584117532;http://lod.opentransportdata.swiss/didok/8507005;324.0;Löchligut - Gümligen - Thun - Thun Schadau;RUB
8515628.0;Thun GB;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G324.pdf;46.7478987583, 7.62319654498;http://lod.opentransportdata.swiss/didok/8515628;324.0;Löchligut - Gümligen - Thun - Thun Schadau;THB
8507003.0;Gümligen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G331.pdf;46.9336969993, 7.50101333722;http://lod.opentransportdata.swiss/didok/8507003;331.0;Bern - Langnau - Wolhusen - Luzern;GUE
8508205.0;Signau;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G331.pdf;46.9168073784, 7.73979268259;http://lod.opentransportdata.swiss/didok/8508205;331.0;Bern - Langnau - Wolhusen - Luzern;SIGN
8508210.0;Escholzmatt;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G331.pdf;46.8895415825, 7.9278008679;http://lod.opentransportdata.swiss/didok/8508210;331.0;Bern - Langnau - Wolhusen - Luzern;ESCH
8508213.0;Entlebuch;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G331.pdf;46.977471855, 8.10992680806;http://lod.opentransportdata.swiss/didok/8508213;331.0;Bern - Langnau - Wolhusen - Luzern;ENT
8508214.0;Doppleschwand-Romoos;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G331.pdf;;http://lod.opentransportdata.swiss/didok/8508214;331.0;Bern - Langnau - Wolhusen - Luzern;DOPP
8508216.0;Werthenstein;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G331.pdf;47.078828135, 8.13695374646;http://lod.opentransportdata.swiss/didok/8508216;331.0;Bern - Langnau - Wolhusen - Luzern;WST
8508217.0;Schachen LU;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G331.pdf;47.0383067929, 8.10868504379;http://lod.opentransportdata.swiss/didok/8508217;331.0;Bern - Langnau - Wolhusen - Luzern;SCHA
8515732.0;Heimbach (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G331.pdf;47.0562397859, 8.29182679396;http://lod.opentransportdata.swiss/didok/8515732;331.0;Bern - Langnau - Wolhusen - Luzern;HEIM
8500109.0;Delémont;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G341.pdf;47.3764226768, 7.33382841822;http://lod.opentransportdata.swiss/didok/8500109;341.0;Delémont - Basel SBB - Basel Bad Bf;DMT
8500113.0;Laufen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G341.pdf;47.4115067019, 7.49111786452;http://lod.opentransportdata.swiss/didok/8500113;341.0;Delémont - Basel SBB - Basel Bad Bf;LFN
8500117.0;Aesch;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G341.pdf;47.4753302502, 7.58635074597;http://lod.opentransportdata.swiss/didok/8500117;341.0;Delémont - Basel SBB - Basel Bad Bf;AE
8500119.0;Münchenstein;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G341.pdf;47.5199398502, 7.61837047458;http://lod.opentransportdata.swiss/didok/8500119;341.0;Delémont - Basel SBB - Basel Bad Bf;MST
8500046.0;Ruchfeld;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G341.pdf;47.5199398502, 7.61837047458;http://lod.opentransportdata.swiss/didok/8500046;341.0;Delémont - Basel SBB - Basel Bad Bf;RUC
8515386.0;Basel SBB Nordost (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G341.pdf;47.5591452444, 7.59458004936;http://lod.opentransportdata.swiss/didok/8515386;341.0;Delémont - Basel SBB - Basel Bad Bf;BSNO
8516180.0;Basel VB Grenze;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G341.pdf;47.5591452444, 7.59458004936;http://lod.opentransportdata.swiss/didok/8516180;341.0;Delémont - Basel SBB - Basel Bad Bf;BSVB
8507476.0;Blausee-Mitholz;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G351.pdf;46.5374460789, 7.67786003632;http://lod.opentransportdata.swiss/didok/8507476;351.0;Thun - Kandersteg;BL
8507475.0;Kandersteg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G351.pdf;46.4705055631, 7.7093025554;http://lod.opentransportdata.swiss/didok/8507475;351.0;Thun - Kandersteg;KA
8516451.0;Eggenschwand (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G352.pdf;46.4705055631, 7.7093025554;http://lod.opentransportdata.swiss/didok/8516451;352.0;Kandersteg - Brig;EGGE
8516452.0;Goppenstein Lötschberg (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G352.pdf;46.3891923743, 7.73537854629;http://lod.opentransportdata.swiss/didok/8516452;352.0;Kandersteg - Brig;GOSW
8518972.0;Mittalgrabentunnel Süd;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G352.pdf;46.3369045354, 7.76670034425;http://lod.opentransportdata.swiss/didok/8518972;352.0;Kandersteg - Brig;MGTS
8507281.0;Grubenwald;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G361.pdf;46.5505668292, 7.38079580679;http://lod.opentransportdata.swiss/didok/8507281;361.0;Zweisimmen - Spiez;GRU
8507293.0;Oberwil im Simmental;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G361.pdf;46.6571913741, 7.432658145;http://lod.opentransportdata.swiss/didok/8507293;361.0;Zweisimmen - Spiez;OIS
8507295.0;Därstetten;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G361.pdf;46.6732600563, 7.48925880497;http://lod.opentransportdata.swiss/didok/8507295;361.0;Zweisimmen - Spiez;DR
8507081.0;Bern Fischermätteli;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G371.pdf;46.9489028306, 7.40730463004;http://lod.opentransportdata.swiss/didok/8507081;371.0;Bern - Belp - Thun;BNFI
8507079.0;Bern Weissenbühl;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G371.pdf;46.9489028306, 7.40730463004;http://lod.opentransportdata.swiss/didok/8507079;371.0;Bern - Belp - Thun;BNWE
8507078.0;Wabern bei Bern;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G371.pdf;46.9056189406, 7.39874399407;http://lod.opentransportdata.swiss/didok/8507078;371.0;Bern - Belp - Thun;WBB
8507092.0;Belp Steinbach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G371.pdf;46.8876572297, 7.51110322943;http://lod.opentransportdata.swiss/didok/8507092;371.0;Bern - Belp - Thun;BPST
8507071.0;Seftigen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G371.pdf;46.791676596, 7.54013060943;http://lod.opentransportdata.swiss/didok/8507071;371.0;Bern - Belp - Thun;SF
8507100.0;Thun;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G371.pdf;46.7478987583, 7.62319654498;http://lod.opentransportdata.swiss/didok/8507100;371.0;Bern - Belp - Thun;TH
8507083.0;Köniz;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G372.pdf;46.9056189406, 7.39874399407;http://lod.opentransportdata.swiss/didok/8507083;372.0;Bern - Schwarzenburg;KOE
8507085.0;Gasel;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G372.pdf;46.9056189406, 7.39874399407;http://lod.opentransportdata.swiss/didok/8507085;372.0;Bern - Schwarzenburg;GAS
8507095.0;Schwarzwasserbrücke;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G372.pdf;46.8233594696, 7.35498637325;http://lod.opentransportdata.swiss/didok/8507095;372.0;Bern - Schwarzenburg;SBR
8507089.0;Schwarzenburg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G372.pdf;46.8233594696, 7.35498637325;http://lod.opentransportdata.swiss/didok/8507089;372.0;Bern - Schwarzenburg;SCBG
8504488.0;Riedbach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G381.pdf;46.9489028306, 7.40730463004;http://lod.opentransportdata.swiss/didok/8504488;381.0;Bern - Neuchâtel;RCH
8504487.0;Rosshäusern;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G381.pdf;46.9479072341, 7.27285093581;http://lod.opentransportdata.swiss/didok/8504487;381.0;Bern - Neuchâtel;ROSS
8504486.0;Gümmenen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G381.pdf;46.9480514349, 7.22522817232;http://lod.opentransportdata.swiss/didok/8504486;381.0;Bern - Neuchâtel;GMM
8504484.0;Müntschemier;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G381.pdf;46.9962736849, 7.14732182042;http://lod.opentransportdata.swiss/didok/8504484;381.0;Bern - Neuchâtel;MM
8504482.0;Gampelen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G381.pdf;47.0074262167, 7.05711175246;http://lod.opentransportdata.swiss/didok/8504482;381.0;Bern - Neuchâtel;GP
8504480.0;St-Blaise-Lac;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G381.pdf;47.0301008286, 6.98987120793;http://lod.opentransportdata.swiss/didok/8504480;381.0;Bern - Neuchâtel;SBLB
8507398.0;Hondrich Süd;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G391.pdf;46.6627725346, 7.64259884096;http://lod.opentransportdata.swiss/didok/8507398;391.0;Spiez - Frutigen - Visp - Brig;HOND
8507481.0;Mülenen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G391.pdf;46.5765769655, 7.73804717161;http://lod.opentransportdata.swiss/didok/8507481;391.0;Spiez - Frutigen - Visp - Brig;MUE
8515666.0;Wengi-Ey (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G391.pdf;46.5765769655, 7.73804717161;http://lod.opentransportdata.swiss/didok/8515666;391.0;Spiez - Frutigen - Visp - Brig;WENE
8507479.0;Wengi;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G391.pdf;46.5765769655, 7.73804717161;http://lod.opentransportdata.swiss/didok/8507479;391.0;Spiez - Frutigen - Visp - Brig;WEN
8515667.0;Frutigen Nordportal (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G391.pdf;46.5594810151, 7.61727475959;http://lod.opentransportdata.swiss/didok/8515667;391.0;Spiez - Frutigen - Visp - Brig;FRNP
8501605.0;Visp;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G391.pdf;46.2925814487, 7.88232223998;http://lod.opentransportdata.swiss/didok/8501605;391.0;Spiez - Frutigen - Visp - Brig;VI
8501609.0;Brig;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G391.pdf;46.2895968118, 7.97996640051;http://lod.opentransportdata.swiss/didok/8501609;391.0;Spiez - Frutigen - Visp - Brig;BR
8515386.0;Basel SBB Nordost (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G411.pdf;47.5591452444, 7.59458004936;http://lod.opentransportdata.swiss/didok/8515386;411.0;Basel SBB - Adlertunnel - Liestal - Olten;BSNO
8500020.0;Muttenz;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G411.pdf;47.5262386939, 7.65002525926;http://lod.opentransportdata.swiss/didok/8500020;411.0;Basel SBB - Adlertunnel - Liestal - Olten;MU
8515984.0;Muttenz Ost (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G411.pdf;47.5262386939, 7.65002525926;http://lod.opentransportdata.swiss/didok/8515984;411.0;Basel SBB - Adlertunnel - Liestal - Olten;MUOS
8500029.0;Hauenstein Nord (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G411.pdf;47.4134999854, 7.91336594511;http://lod.opentransportdata.swiss/didok/8500029;411.0;Basel SBB - Adlertunnel - Liestal - Olten;HBTN
8500021.0;Pratteln;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G412.pdf;47.5198794834, 7.6937147722;http://lod.opentransportdata.swiss/didok/8500021;412.0;Basel SBB - Frenkendorf-F. - Olten VL;PR
8500024.0;Lausen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G412.pdf;47.4719588583, 7.76657724847;http://lod.opentransportdata.swiss/didok/8500024;412.0;Basel SBB - Frenkendorf-F. - Olten VL;LSN
8500026.0;Sissach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G412.pdf;47.4735616869, 7.80870918149;http://lod.opentransportdata.swiss/didok/8500026;412.0;Basel SBB - Frenkendorf-F. - Olten VL;SIS
8502006.0;Wauwil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G421.pdf;;http://lod.opentransportdata.swiss/didok/8502006;421.0;Olten - Sursee - Luzern;WAU
8502010.0;St. Erhard-Knutwil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G421.pdf;47.1966196352, 8.0719582291;http://lod.opentransportdata.swiss/didok/8502010;421.0;Olten - Sursee - Luzern;STER
